category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 16:58:36,20840775,vsc32000,Running,20,438,2018-06-11 17:06:17,259177.0
ActiveJob,2018-06-14 16:58:36,20842388,vsc30627,Running,20,1260,2018-06-14 16:49:59,1777.0
ActiveJob,2018-06-14 16:58:36,20842249,vsc31274,Running,20,1938,2018-06-14 13:03:44,16030.0
ActiveJob,2018-06-14 16:58:36,20842380,vsc41276,Running,1,2398,2018-06-14 16:38:57,3577.0
ActiveJob,2018-06-14 16:58:36,20842061,vsc31835,Running,100,3489,2018-06-14 16:57:08,3577.0
ActiveJob,2018-06-14 16:58:36,20842225,vsc30912,Running,80,7335,2018-06-14 15:01:14,14377.0
ActiveJob,2018-06-14 16:58:36,20841861,vsc31909,Running,20,11796,2018-06-13 20:16:35,86317.0
ActiveJob,2018-06-14 16:58:36,20842190,vsc31821,Running,20,15383,2018-06-14 11:15:22,35977.0
ActiveJob,2018-06-14 16:58:36,20842191,vsc31821,Running,20,15623,2018-06-14 11:19:22,35977.0
ActiveJob,2018-06-14 16:58:36,20842354,vsc32371,Running,40,15684,2018-06-14 16:20:23,17977.0
ActiveJob,2018-06-14 16:58:36,20841862,vsc31909,Running,20,16702,2018-06-13 21:38:21,86317.0
ActiveJob,2018-06-14 16:58:36,20842026,vsc31909,Running,20,20605,2018-06-13 22:43:24,86317.0
ActiveJob,2018-06-14 16:58:36,20842331,vsc32384,Running,20,24273,2018-06-14 15:43:32,28777.0
ActiveJob,2018-06-14 16:58:36,20842178,vsc31051,Running,2,25743,2018-06-14 14:08:02,35977.0
ActiveJob,2018-06-14 16:58:36,20841658,vsc32213,Running,80,27106,2018-06-14 00:30:47,86375.0
ActiveJob,2018-06-14 16:58:36,20842033,vsc30760,Running,1,28902,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 16:58:36,20842032,vsc30760,Running,1,28902,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 16:58:36,20841659,vsc32213,Running,80,30018,2018-06-14 01:19:19,86375.0
ActiveJob,2018-06-14 16:58:36,20841035,vsc32255,Running,1,31110,2018-06-12 01:37:29,259177.0
ActiveJob,2018-06-14 16:58:36,20841661,vsc32213,Running,80,33007,2018-06-14 02:09:08,86375.0
ActiveJob,2018-06-14 16:58:36,20841667,vsc32213,Running,80,33668,2018-06-14 02:20:09,86375.0
ActiveJob,2018-06-14 16:58:36,20841668,vsc32213,Running,80,36897,2018-06-14 03:13:58,86375.0
ActiveJob,2018-06-14 16:58:36,20841670,vsc32213,Running,80,36939,2018-06-14 03:14:40,86375.0
ActiveJob,2018-06-14 16:58:36,20842005,vsc30141,Running,20,39129,2018-06-13 21:51:08,107977.0
ActiveJob,2018-06-14 16:58:36,30028140,vsc32099,Running,100,40089,2018-05-29 12:07:08,1439977.0
ActiveJob,2018-06-14 16:58:36,20839819,vsc30760,Running,20,44847,2018-06-08 23:26:26,539977.0
ActiveJob,2018-06-14 16:58:36,20839820,vsc30760,Running,20,45219,2018-06-08 23:32:38,539977.0
ActiveJob,2018-06-14 16:58:36,20841978,vsc32213,Running,80,49804,2018-06-14 06:49:05,86375.0
ActiveJob,2018-06-14 16:58:36,20841979,vsc32213,Running,80,52251,2018-06-14 07:29:52,86375.0
ActiveJob,2018-06-14 16:58:36,20841981,vsc32213,Running,80,55694,2018-06-14 08:27:15,86375.0
ActiveJob,2018-06-14 16:58:36,20842149,vsc32386,Running,20,60666,2018-06-14 09:50:05,86377.0
ActiveJob,2018-06-14 16:58:36,20842165,vsc32093,Running,180,60747,2018-06-14 13:51:26,71977.0
ActiveJob,2018-06-14 16:58:36,20842273,vsc31383,Running,20,60982,2018-06-14 13:55:21,71977.0
ActiveJob,2018-06-14 16:58:36,20840458,vsc32342,Running,20,61536,2018-06-11 10:04:35,345577.0
ActiveJob,2018-06-14 16:58:36,20840459,vsc32342,Running,20,62063,2018-06-11 10:13:22,345577.0
ActiveJob,2018-06-14 16:58:36,20842275,vsc31383,Running,20,62414,2018-06-14 14:19:13,71977.0
ActiveJob,2018-06-14 16:58:36,20841546,vsc30141,Running,80,62585,2018-06-13 18:22:04,143977.0
ActiveJob,2018-06-14 16:58:36,20842231,vsc32242,Running,1,62654,2018-06-14 14:19:13,72217.0
ActiveJob,2018-06-14 16:58:36,20840460,vsc32342,Running,20,62789,2018-06-11 10:25:28,345577.0
ActiveJob,2018-06-14 16:58:36,20840461,vsc32342,Running,20,63200,2018-06-11 10:32:19,345577.0
ActiveJob,2018-06-14 16:58:36,20840462,vsc32342,Running,20,63200,2018-06-11 10:32:19,345577.0
ActiveJob,2018-06-14 16:58:36,20840463,vsc32342,Running,20,63243,2018-06-11 10:33:02,345577.0
ActiveJob,2018-06-14 16:58:36,30028276,vsc31815,Running,10,63336,2018-06-13 10:34:35,172777.0
ActiveJob,2018-06-14 16:58:36,30028277,vsc31815,Running,10,63400,2018-06-13 10:35:39,172777.0
ActiveJob,2018-06-14 16:58:36,20842151,vsc31909,Running,20,63670,2018-06-14 10:41:09,86317.0
ActiveJob,2018-06-14 16:58:36,20840464,vsc32342,Running,20,64243,2018-06-11 10:49:42,345577.0
ActiveJob,2018-06-14 16:58:36,20841982,vsc32213,Running,80,65098,2018-06-14 11:03:59,86375.0
ActiveJob,2018-06-14 16:58:36,20841624,vsc31242,Running,20,65885,2018-06-13 11:17:04,172777.0
ActiveJob,2018-06-14 16:58:36,20840465,vsc32342,Running,20,66074,2018-06-11 11:20:13,345577.0
ActiveJob,2018-06-14 16:58:36,20841983,vsc32213,Running,80,66633,2018-06-14 11:29:34,86375.0
ActiveJob,2018-06-14 16:58:36,20842206,vsc31821,Running,20,67120,2018-06-14 11:37:39,86377.0
ActiveJob,2018-06-14 16:58:36,20842207,vsc31821,Running,20,67336,2018-06-14 11:41:15,86377.0
ActiveJob,2018-06-14 16:58:36,20841984,vsc32213,Running,80,67836,2018-06-14 11:49:37,86375.0
ActiveJob,2018-06-14 16:58:36,20840467,vsc32342,Running,20,67977,2018-06-11 11:51:56,345577.0
ActiveJob,2018-06-14 16:58:36,20840468,vsc32342,Running,20,68077,2018-06-11 11:53:36,345577.0
ActiveJob,2018-06-14 16:58:36,20842209,vsc31821,Running,20,68744,2018-06-14 12:04:43,86377.0
ActiveJob,2018-06-14 16:58:36,20842210,vsc31821,Running,20,68984,2018-06-14 12:08:43,86377.0
ActiveJob,2018-06-14 16:58:36,20842045,vsc30141,Running,20,72407,2018-06-14 07:05:46,107977.0
ActiveJob,2018-06-14 16:58:36,20842211,vsc31821,Running,20,72532,2018-06-14 13:07:51,86377.0
ActiveJob,2018-06-14 16:58:36,20842192,vsc31483,Running,20,77321,2018-06-14 14:27:40,86377.0
ActiveJob,2018-06-14 16:58:36,20836270,vsc32276,Running,240,77776,2018-06-08 14:35:15,604777.0
ActiveJob,2018-06-14 16:58:36,20842302,vsc32227,Running,20,79011,2018-06-14 14:55:50,86377.0
ActiveJob,2018-06-14 16:58:36,20842193,vsc31483,Running,20,82222,2018-06-14 15:49:21,86377.0
ActiveJob,2018-06-14 16:58:36,20841549,vsc30141,Running,80,82767,2018-06-13 23:58:26,143977.0
ActiveJob,2018-06-14 16:58:36,20842334,vsc30668,Running,6,84304,2018-06-14 16:24:03,86377.0
ActiveJob,2018-06-14 16:58:36,20842327,vsc30668,Running,6,84304,2018-06-14 16:24:03,86377.0
ActiveJob,2018-06-14 16:58:36,20842330,vsc30668,Running,6,84304,2018-06-14 16:24:03,86377.0
ActiveJob,2018-06-14 16:58:36,20842336,vsc30668,Running,6,84473,2018-06-14 16:26:52,86377.0
ActiveJob,2018-06-14 16:58:36,20842375,vsc31745,Running,10,85161,2018-06-14 16:38:20,86377.0
ActiveJob,2018-06-14 16:58:36,20842381,vsc31653,Running,20,85235,2018-06-14 16:39:34,86377.0
ActiveJob,2018-06-14 16:58:36,20842361,vsc31483,Running,20,85547,2018-06-14 16:44:46,86377.0
ActiveJob,2018-06-14 16:58:36,20842362,vsc31483,Running,20,85706,2018-06-14 16:47:25,86377.0
ActiveJob,2018-06-14 16:58:36,20840178,vsc31483,Running,20,85734,2018-06-10 16:47:53,431977.0
ActiveJob,2018-06-14 16:58:36,20841966,vsc32047,Running,2,86589,2018-06-13 18:02:08,169177.0
ActiveJob,2018-06-14 16:58:36,20837314,vsc32032,Running,160,104098,2018-06-09 21:53:57,518377.0
ActiveJob,2018-06-14 16:58:36,20842199,vsc30465,Running,3,118508,2018-06-14 13:54:07,129577.0
ActiveJob,2018-06-14 16:58:36,20842233,vsc30465,Running,3,118508,2018-06-14 13:54:07,129577.0
ActiveJob,2018-06-14 16:58:36,20842232,vsc30465,Running,3,118508,2018-06-14 13:54:07,129577.0
ActiveJob,2018-06-14 16:58:36,20842200,vsc30465,Running,3,118508,2018-06-14 13:54:07,129577.0
ActiveJob,2018-06-14 16:58:36,20842197,vsc30465,Running,3,118508,2018-06-14 13:54:07,129577.0
ActiveJob,2018-06-14 16:58:36,20842201,vsc30465,Running,3,118508,2018-06-14 13:54:07,129577.0
ActiveJob,2018-06-14 16:58:36,20842236,vsc30465,Running,3,119744,2018-06-14 14:14:43,129577.0
ActiveJob,2018-06-14 16:58:36,20842235,vsc30465,Running,3,119744,2018-06-14 14:14:43,129577.0
ActiveJob,2018-06-14 16:58:36,20839782,vsc30626,Running,48,121440,2018-06-09 02:42:59,604777.0
ActiveJob,2018-06-14 16:58:36,20838054,vsc32218,Running,20,123437,2018-06-06 23:16:16,791977.0
ActiveJob,2018-06-14 16:58:36,20842169,vsc31011,Running,60,129452,2018-06-14 16:56:31,129577.0
ActiveJob,2018-06-14 16:58:36,20841083,vsc31909,Running,100,135471,2018-06-13 06:37:50,259117.0
ActiveJob,2018-06-14 16:58:36,20842066,vsc31242,Running,20,149950,2018-06-14 10:38:09,172777.0
ActiveJob,2018-06-14 16:58:36,20842195,vsc31835,Running,80,152795,2018-06-14 11:25:34,172777.0
ActiveJob,2018-06-14 16:58:36,20842276,vsc32210,Running,20,161897,2018-06-14 13:57:16,172777.0
ActiveJob,2018-06-14 16:58:36,20841834,vsc31645,Running,24,169559,2018-06-13 16:04:58,259177.0
ActiveJob,2018-06-14 16:58:36,30028299,vsc31970,Running,10,173693,2018-06-14 15:13:52,179977.0
ActiveJob,2018-06-14 16:58:36,20841599,vsc30532,Running,96,186223,2018-06-13 20:42:42,259177.0
ActiveJob,2018-06-14 16:58:36,20842009,vsc31864,Running,15,187991,2018-06-13 21:12:10,259177.0
ActiveJob,2018-06-14 16:58:36,20838598,vsc32218,Running,20,190015,2018-06-07 17:45:54,791977.0
ActiveJob,2018-06-14 16:58:36,20842030,vsc30532,Running,96,198686,2018-06-14 00:10:25,259177.0
ActiveJob,2018-06-14 16:58:36,20842029,vsc30532,Running,48,199537,2018-06-14 00:24:36,259177.0
ActiveJob,2018-06-14 16:58:36,20842031,vsc31426,Running,20,200378,2018-06-13 23:38:37,262777.0
ActiveJob,2018-06-14 16:58:36,20841502,vsc31483,Running,20,210990,2018-06-13 03:35:29,345577.0
ActiveJob,2018-06-14 16:58:36,20841503,vsc31483,Running,20,211917,2018-06-13 03:50:56,345577.0
ActiveJob,2018-06-14 16:58:36,20841504,vsc31483,Running,20,215735,2018-06-13 04:54:34,345577.0
ActiveJob,2018-06-14 16:58:36,20841596,vsc30859,Running,20,247708,2018-06-13 09:47:27,359977.0
ActiveJob,2018-06-14 16:58:36,20842268,vsc31821,Running,100,248339,2018-06-14 13:57:58,259177.0
ActiveJob,2018-06-14 16:58:36,20842269,vsc31821,Running,100,249614,2018-06-14 14:19:13,259177.0
ActiveJob,2018-06-14 16:58:36,20842270,vsc31821,Running,100,253204,2018-06-14 15:19:03,259177.0
ActiveJob,2018-06-14 16:58:36,20842272,vsc31821,Running,100,255218,2018-06-14 15:52:37,259177.0
ActiveJob,2018-06-14 16:58:36,20830413,vsc32051,Running,20,257021,2018-05-28 16:22:40,1727977.0
ActiveJob,2018-06-14 16:58:36,20830411,vsc32051,Running,20,257021,2018-05-28 16:22:40,1727977.0
ActiveJob,2018-06-14 16:58:36,20842371,vsc32052,Running,20,257385,2018-06-14 16:28:44,259177.0
ActiveJob,2018-06-14 16:58:36,20841692,vsc31242,Running,20,259260,2018-06-13 12:59:59,359977.0
ActiveJob,2018-06-14 16:58:36,20841194,vsc31803,Running,1,270737,2018-06-12 12:11:16,460777.0
ActiveJob,2018-06-14 16:58:36,20841023,vsc31259,Running,15,272000,2018-06-12 00:32:19,503977.0
ActiveJob,2018-06-14 16:58:36,20842056,vsc31483,Running,20,317089,2018-06-14 09:03:48,345577.0
ActiveJob,2018-06-14 16:58:36,20842057,vsc31483,Running,20,317089,2018-06-14 09:03:48,345577.0
ActiveJob,2018-06-14 16:58:36,20840575,vsc30668,Running,16,335472,2018-06-11 14:10:11,604777.0
ActiveJob,2018-06-14 16:58:36,20842278,vsc32100,Running,1,335766,2018-06-14 14:15:05,345577.0
ActiveJob,2018-06-14 16:58:36,20842280,vsc32100,Running,1,336597,2018-06-14 14:28:56,345577.0
ActiveJob,2018-06-14 16:58:36,20840587,vsc30507,Running,24,336601,2018-06-11 14:29:00,604777.0
ActiveJob,2018-06-14 16:58:36,20840589,vsc30507,Running,24,337391,2018-06-11 14:42:10,604777.0
ActiveJob,2018-06-14 16:58:36,20840613,vsc30626,Running,48,337649,2018-06-11 14:46:28,604777.0
