category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 13:58:33,20841714,vsc30777,Running,96,79142,2018-06-14 13:57:58,79177.0
ActiveJob,2018-06-14 13:58:33,20842268,vsc31821,Running,100,259142,2018-06-14 13:57:58,259177.0
ActiveJob,2018-06-14 13:58:33,20842202,vsc31998,Running,20,604742,2018-06-14 13:57:58,604777.0
ActiveJob,2018-06-14 13:58:33,20840604,vsc32255,Running,1,1407,2018-06-11 14:22:23,259177.0
ActiveJob,2018-06-14 13:58:33,20842254,vsc41276,Running,1,1597,2018-06-14 13:25:33,3577.0
ActiveJob,2018-06-14 13:58:33,20838386,vsc30668,Running,12,2247,2018-06-07 14:36:23,604777.0
ActiveJob,2018-06-14 13:58:33,20842266,vsc42313,Running,1,3091,2018-06-14 13:50:27,3577.0
ActiveJob,2018-06-14 13:58:33,20842242,vsc31494,Running,20,3666,2018-06-14 13:00:02,7177.0
ActiveJob,2018-06-14 13:58:33,20842155,vsc31051,Running,2,3974,2018-06-14 10:05:10,17977.0
ActiveJob,2018-06-14 13:58:33,20842229,vsc32397,Running,80,5941,2018-06-14 13:37:57,7177.0
ActiveJob,2018-06-14 13:58:33,20841831,vsc32205,Running,40,6588,2018-06-13 15:48:44,86377.0
ActiveJob,2018-06-14 13:58:33,20842237,vsc32397,Running,80,6750,2018-06-14 13:51:26,7177.0
ActiveJob,2018-06-14 13:58:33,20841860,vsc31909,Running,20,9594,2018-06-13 16:39:50,86317.0
ActiveJob,2018-06-14 13:58:33,20840775,vsc32000,Running,20,11241,2018-06-11 17:06:17,259177.0
ActiveJob,2018-06-14 13:58:33,20842249,vsc31274,Running,20,12741,2018-06-14 13:03:44,16030.0
ActiveJob,2018-06-14 13:58:33,20842153,vsc32098,Running,1,15386,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 13:58:33,20842156,vsc32098,Running,1,15386,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 13:58:33,20841928,vsc31921,Running,20,16123,2018-06-13 18:27:39,86377.0
ActiveJob,2018-06-14 13:58:33,20841861,vsc31909,Running,20,22599,2018-06-13 20:16:35,86317.0
ActiveJob,2018-06-14 13:58:33,20842190,vsc31821,Running,20,26186,2018-06-14 11:15:22,35977.0
ActiveJob,2018-06-14 13:58:33,20842191,vsc31821,Running,20,26426,2018-06-14 11:19:22,35977.0
ActiveJob,2018-06-14 13:58:33,20841862,vsc31909,Running,20,27505,2018-06-13 21:38:21,86317.0
ActiveJob,2018-06-14 13:58:33,20842026,vsc31909,Running,20,31408,2018-06-13 22:43:24,86317.0
ActiveJob,2018-06-14 13:58:33,20841658,vsc32213,Running,80,37909,2018-06-14 00:30:47,86375.0
ActiveJob,2018-06-14 13:58:33,20842033,vsc30760,Running,1,39705,2018-06-14 01:00:41,86377.0
