category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 13:38:33,20842229,vsc32397,Running,80,7142,2018-06-14 13:37:57,7178.0
ActiveJob,2018-06-14 13:38:33,20841714,vsc30777,Running,96,79142,2018-06-14 13:37:57,79178.0
ActiveJob,2018-06-14 13:38:33,20842227,vsc31717,Running,40,1267,2018-06-14 13:00:02,3578.0
ActiveJob,2018-06-14 13:38:33,20840604,vsc32255,Running,1,2608,2018-06-11 14:22:23,259178.0
ActiveJob,2018-06-14 13:38:33,20842254,vsc41276,Running,1,2798,2018-06-14 13:25:33,3578.0
ActiveJob,2018-06-14 13:38:33,20842259,vsc42313,Running,16,3428,2018-06-14 13:36:03,3578.0
ActiveJob,2018-06-14 13:38:33,20838386,vsc30668,Running,12,3448,2018-06-07 14:36:23,604778.0
ActiveJob,2018-06-14 13:38:33,20842242,vsc31494,Running,20,4867,2018-06-14 13:00:02,7178.0
ActiveJob,2018-06-14 13:38:33,20842155,vsc31051,Running,2,5175,2018-06-14 10:05:10,17978.0
ActiveJob,2018-06-14 13:38:33,20841831,vsc32205,Running,40,7789,2018-06-13 15:48:44,86378.0
ActiveJob,2018-06-14 13:38:33,20841860,vsc31909,Running,20,10795,2018-06-13 16:39:50,86318.0
ActiveJob,2018-06-14 13:38:33,20840775,vsc32000,Running,20,12442,2018-06-11 17:06:17,259178.0
ActiveJob,2018-06-14 13:38:33,20842249,vsc31274,Running,20,13942,2018-06-14 13:03:44,16031.0
ActiveJob,2018-06-14 13:38:33,20842153,vsc32098,Running,1,16587,2018-06-14 10:15:22,28778.0
ActiveJob,2018-06-14 13:38:33,20842156,vsc32098,Running,1,16587,2018-06-14 10:15:22,28778.0
ActiveJob,2018-06-14 13:38:33,20841928,vsc31921,Running,20,17324,2018-06-13 18:27:39,86378.0
ActiveJob,2018-06-14 13:38:33,20841861,vsc31909,Running,20,23800,2018-06-13 20:16:35,86318.0
ActiveJob,2018-06-14 13:38:33,20842190,vsc31821,Running,20,27387,2018-06-14 11:15:22,35978.0
ActiveJob,2018-06-14 13:38:33,20842191,vsc31821,Running,20,27627,2018-06-14 11:19:22,35978.0
ActiveJob,2018-06-14 13:38:33,20841862,vsc31909,Running,20,28706,2018-06-13 21:38:21,86318.0
ActiveJob,2018-06-14 13:38:33,20842026,vsc31909,Running,20,32609,2018-06-13 22:43:24,86318.0
ActiveJob,2018-06-14 13:38:33,20841658,vsc32213,Running,80,39110,2018-06-14 00:30:47,86376.0
ActiveJob,2018-06-14 13:38:33,20842033,vsc30760,Running,1,40906,2018-06-14 01:00:41,86378.0
ActiveJob,2018-06-14 13:38:33,20842032,vsc30760,Running,1,40906,2018-06-14 01:00:41,86378.0
ActiveJob,2018-06-14 13:38:33,20841659,vsc32213,Running,80,42022,2018-06-14 01:19:19,86376.0
ActiveJob,2018-06-14 13:38:33,20841035,vsc32255,Running,1,43114,2018-06-12 01:37:29,259178.0
ActiveJob,2018-06-14 13:38:33,20841661,vsc32213,Running,80,45011,2018-06-14 02:09:08,86376.0
ActiveJob,2018-06-14 13:38:33,20841667,vsc32213,Running,80,45672,2018-06-14 02:20:09,86376.0
ActiveJob,2018-06-14 13:38:33,20841668,vsc32213,Running,80,48901,2018-06-14 03:13:58,86376.0
ActiveJob,2018-06-14 13:38:33,20841670,vsc32213,Running,80,48943,2018-06-14 03:14:40,86376.0
ActiveJob,2018-06-14 13:38:33,20842005,vsc30141,Running,20,51133,2018-06-13 21:51:08,107978.0
ActiveJob,2018-06-14 13:38:33,30028140,vsc32099,Running,100,52093,2018-05-29 12:07:08,1439978.0
ActiveJob,2018-06-14 13:38:33,20839819,vsc30760,Running,20,56851,2018-06-08 23:26:26,539978.0
ActiveJob,2018-06-14 13:38:33,20839820,vsc30760,Running,20,57223,2018-06-08 23:32:38,539978.0
ActiveJob,2018-06-14 13:38:33,20841978,vsc32213,Running,80,61808,2018-06-14 06:49:05,86376.0
ActiveJob,2018-06-14 13:38:33,20841979,vsc32213,Running,80,64255,2018-06-14 07:29:52,86376.0
ActiveJob,2018-06-14 13:38:33,20841981,vsc32213,Running,80,67698,2018-06-14 08:27:15,86376.0
