category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 15:48:35,20841831,vsc32205,Running,40,14,2018-06-13 15:48:44,86405.0
ActiveJob,2018-06-14 15:48:35,20842237,vsc32397,Running,80,148,2018-06-14 13:51:26,7177.0
ActiveJob,2018-06-14 15:48:35,20842346,vsc30972,Running,20,1633,2018-06-14 15:46:11,1777.0
ActiveJob,2018-06-14 15:48:35,20842328,vsc31717,Running,40,1805,2018-06-14 15:19:03,3577.0
ActiveJob,2018-06-14 15:48:35,20841860,vsc31909,Running,20,2992,2018-06-13 16:39:50,86317.0
ActiveJob,2018-06-14 15:48:35,20840775,vsc32000,Running,20,4639,2018-06-11 17:06:17,259177.0
ActiveJob,2018-06-14 15:48:35,20842249,vsc31274,Running,20,6139,2018-06-14 13:03:44,16030.0
ActiveJob,2018-06-14 15:48:35,20842243,vsc31366,Running,160,6265,2018-06-14 15:33:23,7177.0
ActiveJob,2018-06-14 15:48:35,20842332,vsc32052,Running,20,6654,2018-06-14 15:39:52,7177.0
ActiveJob,2018-06-14 15:48:35,20841928,vsc31921,Running,20,9521,2018-06-13 18:27:39,86377.0
ActiveJob,2018-06-14 15:48:35,20842225,vsc30912,Running,80,11536,2018-06-14 15:01:14,14377.0
ActiveJob,2018-06-14 15:48:35,20841861,vsc31909,Running,20,15997,2018-06-13 20:16:35,86317.0
ActiveJob,2018-06-14 15:48:35,20842190,vsc31821,Running,20,19584,2018-06-14 11:15:22,35977.0
ActiveJob,2018-06-14 15:48:35,20842191,vsc31821,Running,20,19824,2018-06-14 11:19:22,35977.0
ActiveJob,2018-06-14 15:48:35,20841862,vsc31909,Running,20,20903,2018-06-13 21:38:21,86317.0
ActiveJob,2018-06-14 15:48:35,20842026,vsc31909,Running,20,24806,2018-06-13 22:43:24,86317.0
ActiveJob,2018-06-14 15:48:35,20842331,vsc32384,Running,20,28474,2018-06-14 15:43:32,28777.0
ActiveJob,2018-06-14 15:48:35,20842178,vsc31051,Running,2,29944,2018-06-14 14:08:02,35977.0
ActiveJob,2018-06-14 15:48:35,20841658,vsc32213,Running,80,31307,2018-06-14 00:30:47,86375.0
ActiveJob,2018-06-14 15:48:35,20842033,vsc30760,Running,1,33103,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 15:48:35,20842032,vsc30760,Running,1,33103,2018-06-14 01:00:41,86377.0
