category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 15:18:34,20841831,vsc32205,Running,40,1787,2018-06-13 15:48:44,86377.0
ActiveJob,2018-06-14 15:18:34,20842237,vsc32397,Running,80,1949,2018-06-14 13:51:26,7177.0
ActiveJob,2018-06-14 15:18:34,20841860,vsc31909,Running,20,4793,2018-06-13 16:39:50,86317.0
ActiveJob,2018-06-14 15:18:34,20840775,vsc32000,Running,20,6440,2018-06-11 17:06:17,259177.0
ActiveJob,2018-06-14 15:18:34,20842249,vsc31274,Running,20,7940,2018-06-14 13:03:44,16030.0
ActiveJob,2018-06-14 15:18:34,20842153,vsc32098,Running,1,10585,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 15:18:34,20842156,vsc32098,Running,1,10585,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 15:18:34,20841928,vsc31921,Running,20,11322,2018-06-13 18:27:39,86377.0
ActiveJob,2018-06-14 15:18:34,20842225,vsc30912,Running,80,13337,2018-06-14 15:01:14,14377.0
ActiveJob,2018-06-14 15:18:34,20841861,vsc31909,Running,20,17798,2018-06-13 20:16:35,86317.0
ActiveJob,2018-06-14 15:18:34,20842190,vsc31821,Running,20,21385,2018-06-14 11:15:22,35977.0
ActiveJob,2018-06-14 15:18:34,20842191,vsc31821,Running,20,21625,2018-06-14 11:19:22,35977.0
ActiveJob,2018-06-14 15:18:34,20841862,vsc31909,Running,20,22704,2018-06-13 21:38:21,86317.0
ActiveJob,2018-06-14 15:18:34,20842026,vsc31909,Running,20,26607,2018-06-13 22:43:24,86317.0
ActiveJob,2018-06-14 15:18:34,20842178,vsc31051,Running,2,31745,2018-06-14 14:08:02,35977.0
ActiveJob,2018-06-14 15:18:34,20841658,vsc32213,Running,80,33108,2018-06-14 00:30:47,86375.0
ActiveJob,2018-06-14 15:18:34,20842033,vsc30760,Running,1,34904,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 15:18:34,20842032,vsc30760,Running,1,34904,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 15:18:34,20842262,vsc32189,Running,128,35659,2018-06-14 15:13:16,35977.0
ActiveJob,2018-06-14 15:18:34,20841659,vsc32213,Running,80,36020,2018-06-14 01:19:19,86375.0
ActiveJob,2018-06-14 15:18:34,20841035,vsc32255,Running,1,37112,2018-06-12 01:37:29,259177.0
ActiveJob,2018-06-14 15:18:34,20841661,vsc32213,Running,80,39009,2018-06-14 02:09:08,86375.0
ActiveJob,2018-06-14 15:18:34,20841667,vsc32213,Running,80,39670,2018-06-14 02:20:09,86375.0
ActiveJob,2018-06-14 15:18:34,20841668,vsc32213,Running,80,42899,2018-06-14 03:13:58,86375.0
ActiveJob,2018-06-14 15:18:34,20841670,vsc32213,Running,80,42941,2018-06-14 03:14:40,86375.0
ActiveJob,2018-06-14 15:18:34,20842005,vsc30141,Running,20,45131,2018-06-13 21:51:08,107977.0
ActiveJob,2018-06-14 15:18:34,30028140,vsc32099,Running,100,46091,2018-05-29 12:07:08,1439977.0
ActiveJob,2018-06-14 15:18:34,20839819,vsc30760,Running,20,50849,2018-06-08 23:26:26,539977.0
ActiveJob,2018-06-14 15:18:34,20839820,vsc30760,Running,20,51221,2018-06-08 23:32:38,539977.0
