category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 14:18:34,20840604,vsc32255,Running,1,207,2018-06-11 14:22:23,259178.0
ActiveJob,2018-06-14 14:18:34,20842254,vsc41276,Running,1,397,2018-06-14 13:25:33,3578.0
ActiveJob,2018-06-14 14:18:34,20838386,vsc30668,Running,12,1047,2018-06-07 14:36:23,604778.0
ActiveJob,2018-06-14 14:18:34,20842266,vsc42313,Running,1,1891,2018-06-14 13:50:27,3578.0
ActiveJob,2018-06-14 14:18:34,20842155,vsc31051,Running,2,2774,2018-06-14 10:05:10,17978.0
ActiveJob,2018-06-14 14:18:34,20841831,vsc32205,Running,40,5388,2018-06-13 15:48:44,86378.0
ActiveJob,2018-06-14 14:18:34,20842237,vsc32397,Running,80,5550,2018-06-14 13:51:26,7178.0
ActiveJob,2018-06-14 14:18:34,20842238,vsc32397,Running,80,6947,2018-06-14 14:14:43,7178.0
ActiveJob,2018-06-14 14:18:34,20841860,vsc31909,Running,20,8394,2018-06-13 16:39:50,86318.0
ActiveJob,2018-06-14 14:18:34,20840775,vsc32000,Running,20,10041,2018-06-11 17:06:17,259178.0
ActiveJob,2018-06-14 14:18:34,20842253,vsc31764,Running,180,10307,2018-06-14 14:10:43,10778.0
ActiveJob,2018-06-14 14:18:34,20842249,vsc31274,Running,20,11541,2018-06-14 13:03:44,16031.0
ActiveJob,2018-06-14 14:18:34,20842153,vsc32098,Running,1,14186,2018-06-14 10:15:22,28778.0
ActiveJob,2018-06-14 14:18:34,20842156,vsc32098,Running,1,14186,2018-06-14 10:15:22,28778.0
ActiveJob,2018-06-14 14:18:34,20841928,vsc31921,Running,20,14923,2018-06-13 18:27:39,86378.0
ActiveJob,2018-06-14 14:18:34,20841861,vsc31909,Running,20,21399,2018-06-13 20:16:35,86318.0
ActiveJob,2018-06-14 14:18:34,20842190,vsc31821,Running,20,24986,2018-06-14 11:15:22,35978.0
ActiveJob,2018-06-14 14:18:34,20842191,vsc31821,Running,20,25226,2018-06-14 11:19:22,35978.0
ActiveJob,2018-06-14 14:18:34,20841862,vsc31909,Running,20,26305,2018-06-13 21:38:21,86318.0
ActiveJob,2018-06-14 14:18:34,20842026,vsc31909,Running,20,30208,2018-06-13 22:43:24,86318.0
ActiveJob,2018-06-14 14:18:34,20842178,vsc31051,Running,2,35346,2018-06-14 14:08:02,35978.0
ActiveJob,2018-06-14 14:18:34,20841658,vsc32213,Running,80,36709,2018-06-14 00:30:47,86376.0
ActiveJob,2018-06-14 14:18:34,20842033,vsc30760,Running,1,38505,2018-06-14 01:00:41,86378.0
ActiveJob,2018-06-14 14:18:34,20842032,vsc30760,Running,1,38505,2018-06-14 01:00:41,86378.0
ActiveJob,2018-06-14 14:18:34,20841659,vsc32213,Running,80,39621,2018-06-14 01:19:19,86376.0
ActiveJob,2018-06-14 14:18:34,20841035,vsc32255,Running,1,40713,2018-06-12 01:37:29,259178.0
ActiveJob,2018-06-14 14:18:34,20841661,vsc32213,Running,80,42610,2018-06-14 02:09:08,86376.0
ActiveJob,2018-06-14 14:18:34,20841667,vsc32213,Running,80,43271,2018-06-14 02:20:09,86376.0
ActiveJob,2018-06-14 14:18:34,20841668,vsc32213,Running,80,46500,2018-06-14 03:13:58,86376.0
ActiveJob,2018-06-14 14:18:34,20841670,vsc32213,Running,80,46542,2018-06-14 03:14:40,86376.0
ActiveJob,2018-06-14 14:18:34,20842005,vsc30141,Running,20,48732,2018-06-13 21:51:08,107978.0
ActiveJob,2018-06-14 14:18:34,30028140,vsc32099,Running,100,49692,2018-05-29 12:07:08,1439978.0
ActiveJob,2018-06-14 14:18:34,20839819,vsc30760,Running,20,54450,2018-06-08 23:26:26,539978.0
ActiveJob,2018-06-14 14:18:34,20839820,vsc30760,Running,20,54822,2018-06-08 23:32:38,539978.0
ActiveJob,2018-06-14 14:18:34,20841978,vsc32213,Running,80,59407,2018-06-14 06:49:05,86376.0
ActiveJob,2018-06-14 14:18:34,20841979,vsc32213,Running,80,61854,2018-06-14 07:29:52,86376.0
ActiveJob,2018-06-14 14:18:34,20841981,vsc32213,Running,80,65297,2018-06-14 08:27:15,86376.0
ActiveJob,2018-06-14 14:18:34,20842149,vsc32386,Running,20,70269,2018-06-14 09:50:05,86378.0
ActiveJob,2018-06-14 14:18:34,20842050,vsc31011,Running,60,70269,2018-06-14 09:50:05,86378.0
ActiveJob,2018-06-14 14:18:34,20842165,vsc32093,Running,180,70350,2018-06-14 13:51:26,71978.0
ActiveJob,2018-06-14 14:18:34,20842273,vsc31383,Running,20,70585,2018-06-14 13:55:21,71978.0
ActiveJob,2018-06-14 14:18:34,20840458,vsc32342,Running,20,71139,2018-06-11 10:04:35,345578.0
ActiveJob,2018-06-14 14:18:34,20842275,vsc31383,Running,20,71299,2018-06-14 14:07:15,71978.0
ActiveJob,2018-06-14 14:18:34,20840459,vsc32342,Running,20,71666,2018-06-11 10:13:22,345578.0
ActiveJob,2018-06-14 14:18:34,20841546,vsc30141,Running,80,72188,2018-06-13 18:22:04,143978.0
ActiveJob,2018-06-14 14:18:34,20840460,vsc32342,Running,20,72392,2018-06-11 10:25:28,345578.0
ActiveJob,2018-06-14 14:18:34,20840461,vsc32342,Running,20,72803,2018-06-11 10:32:19,345578.0
ActiveJob,2018-06-14 14:18:34,20840462,vsc32342,Running,20,72803,2018-06-11 10:32:19,345578.0
ActiveJob,2018-06-14 14:18:34,20840463,vsc32342,Running,20,72846,2018-06-11 10:33:02,345578.0
ActiveJob,2018-06-14 14:18:34,30028276,vsc31815,Running,10,72939,2018-06-13 10:34:35,172778.0
ActiveJob,2018-06-14 14:18:34,30028277,vsc31815,Running,10,73003,2018-06-13 10:35:39,172778.0
ActiveJob,2018-06-14 14:18:34,20842151,vsc31909,Running,20,73273,2018-06-14 10:41:09,86318.0
ActiveJob,2018-06-14 14:18:34,20840464,vsc32342,Running,20,73846,2018-06-11 10:49:42,345578.0
ActiveJob,2018-06-14 14:18:34,20841982,vsc32213,Running,80,74701,2018-06-14 11:03:59,86376.0
ActiveJob,2018-06-14 14:18:34,20841624,vsc31242,Running,20,75488,2018-06-13 11:17:04,172778.0
ActiveJob,2018-06-14 14:18:34,20840465,vsc32342,Running,20,75677,2018-06-11 11:20:13,345578.0
ActiveJob,2018-06-14 14:18:34,20842203,vsc31041,Running,20,76178,2018-06-14 11:29:34,86318.0
ActiveJob,2018-06-14 14:18:34,20841983,vsc32213,Running,80,76236,2018-06-14 11:29:34,86376.0
ActiveJob,2018-06-14 14:18:34,20842206,vsc31821,Running,20,76723,2018-06-14 11:37:39,86378.0
ActiveJob,2018-06-14 14:18:34,20842207,vsc31821,Running,20,76939,2018-06-14 11:41:15,86378.0
ActiveJob,2018-06-14 14:18:34,20841984,vsc32213,Running,80,77439,2018-06-14 11:49:37,86376.0
ActiveJob,2018-06-14 14:18:34,20840467,vsc32342,Running,20,77580,2018-06-11 11:51:56,345578.0
ActiveJob,2018-06-14 14:18:34,20840468,vsc32342,Running,20,77680,2018-06-11 11:53:36,345578.0
ActiveJob,2018-06-14 14:18:34,20842209,vsc31821,Running,20,78347,2018-06-14 12:04:43,86378.0
ActiveJob,2018-06-14 14:18:34,20842210,vsc31821,Running,20,78587,2018-06-14 12:08:43,86378.0
ActiveJob,2018-06-14 14:18:34,20841714,vsc30777,Running,96,78947,2018-06-14 14:14:43,79178.0
ActiveJob,2018-06-14 14:18:34,20842045,vsc30141,Running,20,82010,2018-06-14 07:05:46,107978.0
ActiveJob,2018-06-14 14:18:34,20842211,vsc31821,Running,20,82135,2018-06-14 13:07:51,86378.0
ActiveJob,2018-06-14 14:18:34,20836270,vsc32276,Running,240,87379,2018-06-08 14:35:15,604778.0
ActiveJob,2018-06-14 14:18:34,20841549,vsc30141,Running,80,92370,2018-06-13 23:58:26,143978.0
ActiveJob,2018-06-14 14:18:34,20840178,vsc31483,Running,20,95337,2018-06-10 16:47:53,431978.0
ActiveJob,2018-06-14 14:18:34,20841966,vsc32047,Running,2,96192,2018-06-13 18:02:08,169178.0
ActiveJob,2018-06-14 14:18:34,20837314,vsc32032,Running,160,113701,2018-06-09 21:53:57,518378.0
ActiveJob,2018-06-14 14:18:34,20842199,vsc30465,Running,3,128111,2018-06-14 13:54:07,129578.0
ActiveJob,2018-06-14 14:18:34,20842233,vsc30465,Running,3,128111,2018-06-14 13:54:07,129578.0
ActiveJob,2018-06-14 14:18:34,20842232,vsc30465,Running,3,128111,2018-06-14 13:54:07,129578.0
ActiveJob,2018-06-14 14:18:34,20842200,vsc30465,Running,3,128111,2018-06-14 13:54:07,129578.0
ActiveJob,2018-06-14 14:18:34,20842197,vsc30465,Running,3,128111,2018-06-14 13:54:07,129578.0
ActiveJob,2018-06-14 14:18:34,20842201,vsc30465,Running,3,128111,2018-06-14 13:54:07,129578.0
ActiveJob,2018-06-14 14:18:34,20842236,vsc30465,Running,3,129347,2018-06-14 14:14:43,129578.0
ActiveJob,2018-06-14 14:18:34,20842235,vsc30465,Running,3,129347,2018-06-14 14:14:43,129578.0
ActiveJob,2018-06-14 14:18:34,20839782,vsc30626,Running,48,131043,2018-06-09 02:42:59,604778.0
ActiveJob,2018-06-14 14:18:34,20839395,vsc31849,Running,32,131828,2018-06-09 02:56:04,604778.0
ActiveJob,2018-06-14 14:18:34,20838054,vsc32218,Running,20,133040,2018-06-06 23:16:16,791978.0
ActiveJob,2018-06-14 14:18:34,20841083,vsc31909,Running,100,145074,2018-06-13 06:37:50,259118.0
ActiveJob,2018-06-14 14:18:34,20842066,vsc31242,Running,20,159553,2018-06-14 10:38:09,172778.0
ActiveJob,2018-06-14 14:18:34,20842195,vsc31835,Running,80,162398,2018-06-14 11:25:34,172778.0
