category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 15:08:34,20842325,vsc42313,Running,16,3574,2018-06-14 15:08:31,3577.0
ActiveJob,2018-06-14 15:08:34,20841831,vsc32205,Running,40,2387,2018-06-13 15:48:44,86377.0
ActiveJob,2018-06-14 15:08:34,20842237,vsc32397,Running,80,2549,2018-06-14 13:51:26,7177.0
ActiveJob,2018-06-14 15:08:34,20841860,vsc31909,Running,20,5393,2018-06-13 16:39:50,86317.0
ActiveJob,2018-06-14 15:08:34,20840775,vsc32000,Running,20,7040,2018-06-11 17:06:17,259177.0
ActiveJob,2018-06-14 15:08:34,20842253,vsc31764,Running,180,7306,2018-06-14 14:10:43,10777.0
ActiveJob,2018-06-14 15:08:34,20842249,vsc31274,Running,20,8540,2018-06-14 13:03:44,16030.0
ActiveJob,2018-06-14 15:08:34,20842153,vsc32098,Running,1,11185,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 15:08:34,20842156,vsc32098,Running,1,11185,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 15:08:34,20841928,vsc31921,Running,20,11922,2018-06-13 18:27:39,86377.0
ActiveJob,2018-06-14 15:08:34,20842225,vsc30912,Running,80,13937,2018-06-14 15:01:14,14377.0
ActiveJob,2018-06-14 15:08:34,20841861,vsc31909,Running,20,18398,2018-06-13 20:16:35,86317.0
ActiveJob,2018-06-14 15:08:34,20842190,vsc31821,Running,20,21985,2018-06-14 11:15:22,35977.0
ActiveJob,2018-06-14 15:08:34,20842191,vsc31821,Running,20,22225,2018-06-14 11:19:22,35977.0
ActiveJob,2018-06-14 15:08:34,20841862,vsc31909,Running,20,23304,2018-06-13 21:38:21,86317.0
ActiveJob,2018-06-14 15:08:34,20842026,vsc31909,Running,20,27207,2018-06-13 22:43:24,86317.0
ActiveJob,2018-06-14 15:08:34,20842178,vsc31051,Running,2,32345,2018-06-14 14:08:02,35977.0
ActiveJob,2018-06-14 15:08:34,20841658,vsc32213,Running,80,33708,2018-06-14 00:30:47,86375.0
ActiveJob,2018-06-14 15:08:34,20842033,vsc30760,Running,1,35504,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 15:08:34,20842032,vsc30760,Running,1,35504,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 15:08:34,20841659,vsc32213,Running,80,36620,2018-06-14 01:19:19,86375.0
ActiveJob,2018-06-14 15:08:34,20841035,vsc32255,Running,1,37712,2018-06-12 01:37:29,259177.0
ActiveJob,2018-06-14 15:08:34,20841661,vsc32213,Running,80,39609,2018-06-14 02:09:08,86375.0
ActiveJob,2018-06-14 15:08:34,20841667,vsc32213,Running,80,40270,2018-06-14 02:20:09,86375.0
ActiveJob,2018-06-14 15:08:34,20841668,vsc32213,Running,80,43499,2018-06-14 03:13:58,86375.0
ActiveJob,2018-06-14 15:08:34,20841670,vsc32213,Running,80,43541,2018-06-14 03:14:40,86375.0
ActiveJob,2018-06-14 15:08:34,20842005,vsc30141,Running,20,45731,2018-06-13 21:51:08,107977.0
ActiveJob,2018-06-14 15:08:34,30028140,vsc32099,Running,100,46691,2018-05-29 12:07:08,1439977.0
ActiveJob,2018-06-14 15:08:34,20839819,vsc30760,Running,20,51449,2018-06-08 23:26:26,539977.0
ActiveJob,2018-06-14 15:08:34,20839820,vsc30760,Running,20,51821,2018-06-08 23:32:38,539977.0
ActiveJob,2018-06-14 15:08:34,20841978,vsc32213,Running,80,56406,2018-06-14 06:49:05,86375.0
ActiveJob,2018-06-14 15:08:34,20841979,vsc32213,Running,80,58853,2018-06-14 07:29:52,86375.0
ActiveJob,2018-06-14 15:08:34,20841981,vsc32213,Running,80,62296,2018-06-14 08:27:15,86375.0
ActiveJob,2018-06-14 15:08:34,20842149,vsc32386,Running,20,67268,2018-06-14 09:50:05,86377.0
ActiveJob,2018-06-14 15:08:34,20842050,vsc31011,Running,60,67268,2018-06-14 09:50:05,86377.0
ActiveJob,2018-06-14 15:08:34,20842165,vsc32093,Running,180,67349,2018-06-14 13:51:26,71977.0
ActiveJob,2018-06-14 15:08:34,20842273,vsc31383,Running,20,67584,2018-06-14 13:55:21,71977.0
ActiveJob,2018-06-14 15:08:34,20840458,vsc32342,Running,20,68138,2018-06-11 10:04:35,345577.0
ActiveJob,2018-06-14 15:08:34,20840459,vsc32342,Running,20,68665,2018-06-11 10:13:22,345577.0
ActiveJob,2018-06-14 15:08:34,20842275,vsc31383,Running,20,69016,2018-06-14 14:19:13,71977.0
ActiveJob,2018-06-14 15:08:34,20841546,vsc30141,Running,80,69187,2018-06-13 18:22:04,143977.0
ActiveJob,2018-06-14 15:08:34,20842231,vsc32242,Running,1,69256,2018-06-14 14:19:13,72217.0
ActiveJob,2018-06-14 15:08:34,20840460,vsc32342,Running,20,69391,2018-06-11 10:25:28,345577.0
ActiveJob,2018-06-14 15:08:34,20840461,vsc32342,Running,20,69802,2018-06-11 10:32:19,345577.0
ActiveJob,2018-06-14 15:08:34,20840462,vsc32342,Running,20,69802,2018-06-11 10:32:19,345577.0
ActiveJob,2018-06-14 15:08:34,20840463,vsc32342,Running,20,69845,2018-06-11 10:33:02,345577.0
ActiveJob,2018-06-14 15:08:34,30028276,vsc31815,Running,10,69938,2018-06-13 10:34:35,172777.0
ActiveJob,2018-06-14 15:08:34,30028277,vsc31815,Running,10,70002,2018-06-13 10:35:39,172777.0
ActiveJob,2018-06-14 15:08:34,20842151,vsc31909,Running,20,70272,2018-06-14 10:41:09,86317.0
ActiveJob,2018-06-14 15:08:34,20840464,vsc32342,Running,20,70845,2018-06-11 10:49:42,345577.0
