category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 11:48:31,20840488,vsc31573,Running,80,30,2018-06-11 11:48:24,259237.0
ActiveJob,2018-06-14 11:48:31,20841714,vsc30777,Running,96,79171,2018-06-14 11:48:25,79177.0
ActiveJob,2018-06-14 11:48:31,20840491,vsc31645,Running,24,2048,2018-06-11 12:23:02,259177.0
ActiveJob,2018-06-14 11:48:31,30028271,vsc31815,Running,10,5797,2018-06-12 13:25:31,172777.0
ActiveJob,2018-06-14 11:48:31,20842023,vsc31366,Running,160,6741,2018-06-14 11:41:15,7177.0
ActiveJob,2018-06-14 11:48:31,20840604,vsc32255,Running,1,9209,2018-06-11 14:22:23,259177.0
ActiveJob,2018-06-14 11:48:31,20838386,vsc30668,Running,12,10049,2018-06-07 14:36:23,604777.0
ActiveJob,2018-06-14 11:48:31,20842155,vsc31051,Running,2,11776,2018-06-14 10:05:10,17977.0
ActiveJob,2018-06-14 11:48:31,20841831,vsc32205,Running,40,14390,2018-06-13 15:48:44,86377.0
ActiveJob,2018-06-14 11:48:31,20841860,vsc31909,Running,20,17396,2018-06-13 16:39:50,86317.0
ActiveJob,2018-06-14 11:48:31,20840775,vsc32000,Running,20,19043,2018-06-11 17:06:17,259177.0
ActiveJob,2018-06-14 11:48:31,20842153,vsc32098,Running,1,23188,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 11:48:31,20842156,vsc32098,Running,1,23188,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 11:48:31,20841928,vsc31921,Running,20,23925,2018-06-13 18:27:39,86377.0
ActiveJob,2018-06-14 11:48:31,20841861,vsc31909,Running,20,30401,2018-06-13 20:16:35,86317.0
ActiveJob,2018-06-14 11:48:31,20842190,vsc31821,Running,20,33988,2018-06-14 11:15:22,35977.0
ActiveJob,2018-06-14 11:48:31,20842191,vsc31821,Running,20,34228,2018-06-14 11:19:22,35977.0
ActiveJob,2018-06-14 11:48:31,20841862,vsc31909,Running,20,35307,2018-06-13 21:38:21,86317.0
ActiveJob,2018-06-14 11:48:31,20842026,vsc31909,Running,20,39210,2018-06-13 22:43:24,86317.0
ActiveJob,2018-06-14 11:48:31,20841658,vsc32213,Running,80,45711,2018-06-14 00:30:47,86375.0
ActiveJob,2018-06-14 11:48:31,20842033,vsc30760,Running,1,47507,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 11:48:31,20842032,vsc30760,Running,1,47507,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 11:48:31,20841659,vsc32213,Running,80,48623,2018-06-14 01:19:19,86375.0
ActiveJob,2018-06-14 11:48:31,20841035,vsc32255,Running,1,49715,2018-06-12 01:37:29,259177.0
ActiveJob,2018-06-14 11:48:31,20841661,vsc32213,Running,80,51612,2018-06-14 02:09:08,86375.0
ActiveJob,2018-06-14 11:48:31,20841667,vsc32213,Running,80,52273,2018-06-14 02:20:09,86375.0
ActiveJob,2018-06-14 11:48:31,20842163,vsc31934,Running,40,52723,2018-06-14 10:57:37,55777.0
ActiveJob,2018-06-14 11:48:31,20841668,vsc32213,Running,80,55502,2018-06-14 03:13:58,86375.0
ActiveJob,2018-06-14 11:48:31,20841670,vsc32213,Running,80,55544,2018-06-14 03:14:40,86375.0
ActiveJob,2018-06-14 11:48:31,20842005,vsc30141,Running,20,57734,2018-06-13 21:51:08,107977.0
ActiveJob,2018-06-14 11:48:31,30028140,vsc32099,Running,100,58694,2018-05-29 12:07:08,1439977.0
ActiveJob,2018-06-14 11:48:31,20841722,vsc30777,Running,96,62350,2018-06-14 07:08:04,79177.0
ActiveJob,2018-06-14 11:48:31,20841723,vsc30777,Running,96,62590,2018-06-14 07:12:04,79177.0
ActiveJob,2018-06-14 11:48:31,20839819,vsc30760,Running,20,63452,2018-06-08 23:26:26,539977.0
